s,L,o_s,o_r,g,G
412033,1.470980000000000e-04,4.715211111111107e-05,4.590999999999994e-05,1.300337103673227e-04,1.218696520684701e-10
412065,1.470980000000000e-04,4.718933333333326e-05,4.439155555555558e-05,1.300337103673227e-04,1.218696520684701e-10
412097,1.470980000000000e-04,4.734666666666681e-05,4.567100000000000e-05,1.300337103673227e-04,1.218696520684701e-10
412129,1.470980000000000e-04,4.706344444444435e-05,4.573288888888891e-05,1.300337103673227e-04,1.218696520684701e-10
412161,1.470980000000000e-04,4.686111111111118e-05,4.554066666666668e-05,1.300337103673227e-04,1.218696520684701e-10
412193,1.470980000000000e-04,4.669244444444442e-05,4.537433333333336e-05,1.300337103673227e-04,1.218696520684701e-10
412225,1.470980000000000e-04,4.699644444444440e-05,4.558788888888874e-05,1.300337103673227e-04,1.218696520684701e-10
412257,1.470980000000000e-04,4.664566666666656e-05,4.552644444444430e-05,1.300337103673227e-04,1.218696520684701e-10
412289,1.470980000000000e-04,4.651788888888900e-05,4.546944444444450e-05,1.300337103673227e-04,1.218696520684701e-10
412321,1.470980000000000e-04,4.694199999999993e-05,4.575766666666670e-05,1.300337103673227e-04,1.218696520684701e-10
412353,1.470980000000000e-04,4.643311111111119e-05,4.569822222222235e-05,1.300337103673227e-04,1.218696520684701e-10
412385,1.470980000000000e-04,4.700111111111108e-05,4.557855555555559e-05,1.300337103673227e-04,1.218696520684701e-10
412417,1.470980000000000e-04,4.701499999999989e-05,4.605188888888891e-05,1.300337103673227e-04,1.218696520684701e-10
412449,1.470980000000000e-04,4.657388888888885e-05,4.647177777777775e-05,1.300337103673227e-04,1.218696520684701e-10
412481,1.470980000000000e-04,4.666511111111116e-05,4.573866666666661e-05,1.300337103673227e-04,1.218696520684701e-10
412513,1.470980000000000e-04,4.727066666666664e-05,4.581266666666666e-05,1.300337103673227e-04,1.218696520684701e-10
412545,1.470980000000000e-04,4.706644444444442e-05,4.596544444444450e-05,1.300337103673227e-04,1.218696520684701e-10
412577,1.470980000000000e-04,4.669866666666674e-05,4.529811111111117e-05,1.300337103673227e-04,1.218696520684701e-10
412609,1.470980000000000e-04,4.678022222222216e-05,4.533788888888889e-05,1.300337103673227e-04,1.218696520684701e-10
412641,1.470980000000000e-04,4.660911111111117e-05,4.540788888888891e-05,1.300337103673227e-04,1.218696520684701e-10
412673,1.470980000000000e-04,4.706133333333325e-05,4.589199999999995e-05,1.300337103673227e-04,1.218696520684701e-10
412705,1.470980000000000e-04,4.707455555555553e-05,4.572788888888889e-05,1.300337103673227e-04,1.218696520684701e-10
412737,1.470980000000000e-04,4.686111111111118e-05,4.586766666666675e-05,1.300337103673227e-04,1.218696520684701e-10
412769,1.470980000000000e-04,4.629411111111123e-05,4.564844444444446e-05,1.300337103673227e-04,1.218696520684701e-10
412801,1.470980000000000e-04,4.761188888888882e-05,4.561088888888899e-05,1.300337103673227e-04,1.218696520684701e-10
412833,1.470980000000000e-04,4.703900000000008e-05,4.555133333333337e-05,1.300337103673227e-04,1.218696520684701e-10
412865,1.470980000000000e-04,4.732300000000002e-05,4.575744444444441e-05,1.300337103673227e-04,1.218696520684701e-10
412897,1.470980000000000e-04,4.754322222222227e-05,4.633000000000005e-05,1.300337103673227e-04,1.218696520684701e-10
412929,1.470980000000000e-04,4.722933333333335e-05,4.613988888888892e-05,1.300337103673227e-04,1.218696520684701e-10
412961,1.470980000000000e-04,4.686577777777786e-05,4.575755555555567e-05,1.300337103673227e-04,1.218696520684701e-10
412993,1.470980000000000e-04,4.805311111111108e-05,4.592588888888883e-05,1.300337103673227e-04,1.218696520684701e-10
413025,1.470980000000000e-04,4.710122222222212e-05,4.555211111111105e-05,1.300337103673227e-04,1.218696520684701e-10
413057,1.470980000000000e-04,4.710344444444444e-05,4.536800000000004e-05,1.300337103673227e-04,1.218696520684701e-10
413089,1.470980000000000e-04,4.690277777777787e-05,4.542288888888897e-05,1.300337103673227e-04,1.218696520684701e-10
413121,1.470980000000000e-04,4.687511111111108e-05,4.569966666666669e-05,1.300337103673227e-04,1.218696520684701e-10
413153,1.470980000000000e-04,4.696866666666666e-05,4.542922222222217e-05,1.300337103673227e-04,1.218696520684701e-10
413185,1.470980000000000e-04,4.684177777777767e-05,4.555911111111114e-05,1.300337103673227e-04,1.218696520684701e-10
413217,1.470980000000000e-04,4.674033333333330e-05,4.566688888888881e-05,1.300337103673227e-04,1.218696520684701e-10
413249,1.470980000000000e-04,4.663866666666661e-05,4.553544444444448e-05,1.300337103673227e-04,1.218696520684701e-10
413281,1.470980000000000e-04,4.721122222222222e-05,4.602533333333346e-05,1.300337103673227e-04,1.218696520684701e-10
413313,1.470980000000000e-04,4.662733333333339e-05,4.583955555555557e-05,1.300337103673227e-04,1.218696520684701e-10
413345,1.470980000000000e-04,4.687366666666665e-05,4.635644444444448e-05,1.300337103673227e-04,1.218696520684701e-10
413377,1.470980000000000e-04,4.669933333333327e-05,4.606955555555558e-05,1.300337103673227e-04,1.218696520684701e-10
413409,1.470980000000000e-04,4.662200000000004e-05,4.585811111111107e-05,1.300337103673227e-04,1.218696520684701e-10
413441,1.470980000000000e-04,4.688011111111102e-05,4.551600000000002e-05,1.300337103673227e-04,1.218696520684701e-10
413473,1.470980000000000e-04,4.662166666666664e-05,4.551444444444442e-05,1.300337103673227e-04,1.218696520684701e-10
413505,1.470980000000000e-04,4.677655555555555e-05,4.538355555555559e-05,1.300337103673227e-04,1.218696520684701e-10
413537,1.470980000000000e-04,4.680311111111119e-05,4.551977777777789e-05,1.300337103673227e-04,1.218696520684701e-10
413569,1.470980000000000e-04,4.680144444444445e-05,4.548211111111115e-05,1.300337103673227e-04,1.218696520684701e-10
413601,1.470980000000000e-04,4.653422222222216e-05,4.548422222222213e-05,1.300337103673227e-04,1.218696520684701e-10
413633,1.470980000000000e-04,4.583055555555551e-05,4.537033333333332e-05,1.300337103673227e-04,1.218696520684701e-10
413665,1.470980000000000e-04,4.690488888888896e-05,4.577422222222224e-05,1.300337103673227e-04,1.218696520684701e-10
413697,1.470980000000000e-04,4.772233333333342e-05,4.579300000000004e-05,1.300337103673227e-04,1.218696520684701e-10
413729,1.470980000000000e-04,4.736288888888888e-05,4.576411111111105e-05,1.300337103673227e-04,1.218696520684701e-10
413761,1.470980000000000e-04,4.790833333333328e-05,4.601477777777767e-05,1.300337103673227e-04,1.218696520684701e-10
413793,1.470980000000000e-04,4.724822222222224e-05,4.598477777777780e-05,1.300337103673227e-04,1.218696520684701e-10
413825,1.470980000000000e-04,4.605777777777771e-05,4.533488888888895e-05,1.300337103673227e-04,1.218696520684701e-10
413857,1.470980000000000e-04,4.698455555555560e-05,4.576566666666678e-05,1.300337103673227e-04,1.218696520684701e-10
413889,1.470980000000000e-04,4.681499999999999e-05,4.540599999999999e-05,1.300337103673227e-04,1.218696520684701e-10
413921,1.470980000000000e-04,4.706299999999999e-05,4.547033333333332e-05,1.300337103673227e-04,1.218696520684701e-10
413953,1.470980000000000e-04,4.608211111111117e-05,4.594388888888894e-05,1.300337103673227e-04,1.218696520684701e-10
413985,1.470980000000000e-04,4.654477777777776e-05,4.579977777777772e-05,1.300337103673227e-04,1.218696520684701e-10
414017,1.470980000000000e-04,4.684977777777769e-05,4.559866666666669e-05,1.300337103673227e-04,1.218696520684701e-10
414049,1.470980000000000e-04,4.708766666666671e-05,4.585966666666667e-05,1.300337103673227e-04,1.218696520684701e-10
414081,1.470980000000000e-04,4.701466666666676e-05,4.584844444444448e-05,1.300337103673227e-04,1.218696520684701e-10
414113,1.470980000000000e-04,4.720666666666677e-05,4.542522222222226e-05,1.300337103673227e-04,1.218696520684701e-10
414145,1.470980000000000e-04,4.678133333333332e-05,4.594099999999991e-05,1.300337103673227e-04,1.218696520684701e-10
414177,1.470980000000000e-04,4.768433333333333e-05,4.582511111111102e-05,1.300337103673227e-04,1.218696520684701e-10
414209,1.470980000000000e-04,4.692233333333342e-05,4.561288888888883e-05,1.300337103673227e-04,1.218696520684701e-10
414241,1.470980000000000e-04,4.689255555555554e-05,4.554855555555548e-05,1.300337103673227e-04,1.218696520684701e-10
414273,1.470980000000000e-04,4.677511111111099e-05,4.577566666666670e-05,1.300337103673227e-04,1.218696520684701e-10
414305,1.470980000000000e-04,4.672666666666653e-05,4.577655555555553e-05,1.300337103673227e-04,1.218696520684701e-10
414337,1.470980000000000e-04,4.746522222222237e-05,4.552944444444460e-05,1.300337103673227e-04,1.218696520684701e-10
414369,1.470980000000000e-04,4.696199999999997e-05,4.555677777777773e-05,1.300337103673227e-04,1.218696520684701e-10
414401,1.470980000000000e-04,4.686166666666662e-05,4.552588888888880e-05,1.300337103673227e-04,1.218696520684701e-10
414433,1.470980000000000e-04,4.712355555555557e-05,4.561266666666665e-05,1.300337103673227e-04,1.218696520684701e-10
414465,1.470980000000000e-04,4.749288888888890e-05,4.586633333333332e-05,1.300337103673227e-04,1.218696520684701e-10
414497,1.470980000000000e-04,4.702622222222216e-05,4.529244444444437e-05,1.300337103673227e-04,1.218696520684701e-10
414529,1.470980000000000e-04,4.709700000000007e-05,4.610744444444450e-05,1.300337103673227e-04,1.218696520684701e-10
414561,1.470980000000000e-04,4.771877777777776e-05,4.607611111111108e-05,1.300337103673227e-04,1.218696520684701e-10
414593,1.470980000000000e-04,4.693133333333324e-05,4.603955555555546e-05,1.300337103673227e-04,1.218696520684701e-10
414625,1.470980000000000e-04,4.641822222222218e-05,4.552755555555555e-05,1.300337103673227e-04,1.218696520684701e-10
414657,1.470980000000000e-04,4.674944444444434e-05,4.540111111111100e-05,1.300337103673227e-04,1.218696520684701e-10
414689,1.470980000000000e-04,4.697433333333327e-05,4.559499999999998e-05,1.300337103673227e-04,1.218696520684701e-10
414721,1.470980000000000e-04,4.674677777777780e-05,4.566344444444451e-05,1.300337103673227e-04,1.218696520684701e-10
414753,1.470980000000000e-04,4.607488888888891e-05,4.542988888888895e-05,1.300337103673227e-04,1.218696520684701e-10
414785,1.470980000000000e-04,4.582977777777789e-05,4.579366666666669e-05,1.300337103673227e-04,1.218696520684701e-10
414817,1.470980000000000e-04,4.706466666666660e-05,4.566755555555570e-05,1.300337103673227e-04,1.218696520684701e-10
414849,1.470980000000000e-04,4.698488888888887e-05,4.572488888888895e-05,1.300337103673227e-04,1.218696520684701e-10
414881,1.470980000000000e-04,4.719366666666668e-05,4.568677777777774e-05,1.300337103673227e-04,1.218696520684701e-10
414913,1.470980000000000e-04,4.657688888888892e-05,4.556077777777777e-05,1.300337103673227e-04,1.218696520684701e-10
414945,1.470980000000000e-04,4.693266666666658e-05,4.594199999999989e-05,1.300337103673227e-04,1.218696520684701e-10
414977,1.470980000000000e-04,4.756355555555558e-05,4.598922222222231e-05,1.300337103673227e-04,1.218696520684701e-10
415009,1.470980000000000e-04,4.652477777777786e-05,4.580266666666675e-05,1.300337103673227e-04,1.218696520684701e-10
415041,1.470980000000000e-04,4.687522222222230e-05,4.588444444444446e-05,1.300337103673227e-04,1.218696520684701e-10
415073,1.470980000000000e-04,4.681788888888884e-05,4.556811111111120e-05,1.300337103673227e-04,1.218696520684701e-10
415105,1.470980000000000e-04,4.655455555555547e-05,4.574666666666669e-05,1.300337103673227e-04,1.218696520684701e-10
415137,1.470980000000000e-04,4.665111111111099e-05,4.558655555555555e-05,1.300337103673227e-04,1.218696520684701e-10
415169,1.470980000000000e-04,4.677388888888874e-05,4.562488888888883e-05,1.300337103673227e-04,1.218696520684701e-10
415201,1.470980000000000e-04,4.677977777777780e-05,4.552877777777770e-05,1.300337103673227e-04,1.218696520684701e-10
415233,1.470980000000000e-04,4.680111111111118e-05,4.555277777777782e-05,1.300337103673227e-04,1.218696520684701e-10
415265,1.470980000000000e-04,4.718455555555563e-05,4.591466666666675e-05,1.300337103673227e-04,1.218696520684701e-10
415297,1.470980000000000e-04,4.769122222222219e-05,4.611977777777770e-05,1.300337103673227e-04,1.218696520684701e-10
415329,1.470980000000000e-04,4.765911111111103e-05,4.622877777777788e-05,1.300337103673227e-04,1.218696520684701e-10
415361,1.470980000000000e-04,4.651611111111103e-05,4.588033333333340e-05,1.300337103673227e-04,1.218696520684701e-10
415393,1.470980000000000e-04,4.651144444444436e-05,4.585144444444442e-05,1.300337103673227e-04,1.218696520684701e-10
415425,1.470980000000000e-04,4.688433333333334e-05,4.586522222222231e-05,1.300337103673227e-04,1.218696520684701e-10
415457,1.470980000000000e-04,4.663711111111110e-05,4.561266666666665e-05,1.300337103673227e-04,1.218696520684701e-10
415489,1.470980000000000e-04,4.702022222222228e-05,4.552655555555556e-05,1.300337103673227e-04,1.218696520684701e-10
415521,1.470980000000000e-04,4.667288888888900e-05,4.553611111111125e-05,1.300337103673227e-04,1.218696520684701e-10
415553,1.470980000000000e-04,4.690188888888903e-05,4.562933333333346e-05,1.300337103673227e-04,1.218696520684701e-10
415585,1.470980000000000e-04,4.674488888888888e-05,4.545966666666663e-05,1.300337103673227e-04,1.218696520684701e-10
415617,1.470980000000000e-04,4.654200000000000e-05,4.559199999999992e-05,1.300337103673227e-04,1.218696520684701e-10
415649,1.470980000000000e-04,4.744644444444458e-05,4.598255555555567e-05,1.300337103673227e-04,1.218696520684701e-10
415681,1.470980000000000e-04,4.815300000000008e-05,4.552555555555559e-05,1.300337103673227e-04,1.218696520684701e-10
415713,1.470980000000000e-04,4.725744444444437e-05,4.601777777777785e-05,1.300337103673227e-04,1.218696520684701e-10
415745,1.470980000000000e-04,4.730722222222230e-05,4.565788888888887e-05,1.300337103673227e-04,1.218696520684701e-10
415777,1.470980000000000e-04,4.670311111111097e-05,4.588266666666668e-05,1.300337103673227e-04,1.218696520684701e-10
415809,1.470980000000000e-04,4.596988888888901e-05,4.576777777777789e-05,1.300337103673227e-04,1.218696520684701e-10
415841,1.470980000000000e-04,4.599955555555568e-05,4.534844444444455e-05,1.300337103673227e-04,1.218696520684701e-10
415873,1.470980000000000e-04,4.690955555555551e-05,4.565077777777774e-05,1.300337103673227e-04,1.218696520684701e-10
415905,1.470980000000000e-04,4.669644444444456e-05,4.565344444444448e-05,1.300337103673227e-04,1.218696520684701e-10
415937,1.470980000000000e-04,4.687077777777780e-05,4.552155555555555e-05,1.300337103673227e-04,1.218696520684701e-10
415969,1.470980000000000e-04,4.675500000000000e-05,4.554522222222221e-05,1.300337103673227e-04,1.218696520684701e-10
416001,1.470980000000000e-04,4.600644444444454e-05,4.562777777777785e-05,1.300337103673227e-04,1.218696520684701e-10
416033,1.470980000000000e-04,4.676755555555547e-05,4.584777777777770e-05,1.300337103673227e-04,1.218696520684701e-10
416065,1.470980000000000e-04,4.788555555555561e-05,4.609544444444438e-05,1.300337103673227e-04,1.218696520684701e-10
416097,1.470980000000000e-04,4.753122222222225e-05,4.620644444444440e-05,1.300337103673227e-04,1.218696520684701e-10
416129,1.470980000000000e-04,4.799477777777783e-05,4.602166666666662e-05,1.300337103673227e-04,1.218696520684701e-10
416161,1.470980000000000e-04,4.643033333333329e-05,4.654055555555548e-05,1.300337103673227e-04,1.218696520684701e-10
416193,1.470980000000000e-04,4.665355555555562e-05,4.533000000000009e-05,1.300337103673227e-04,1.218696520684701e-10
416225,1.470980000000000e-04,4.747911111111118e-05,4.578288888888885e-05,1.300337103673227e-04,1.218696520684701e-10
416257,1.470980000000000e-04,4.676300000000001e-05,4.567055555555564e-05,1.300337103673227e-04,1.218696520684701e-10
416289,1.470980000000000e-04,4.667377777777771e-05,4.578244444444450e-05,1.300337103673227e-04,1.218696520684701e-10
416321,1.470980000000000e-04,4.684133333333331e-05,4.565511111111111e-05,1.300337103673227e-04,1.218696520684701e-10
416353,1.470980000000000e-04,4.679277777777777e-05,4.565999999999998e-05,1.300337103673227e-04,1.218696520684701e-10
416385,1.470980000000000e-04,4.663922222222233e-05,4.557988888888902e-05,1.300337103673227e-04,1.218696520684701e-10
416417,1.470980000000000e-04,4.696911111111115e-05,4.576755555555559e-05,1.300337103673227e-04,1.218696520684701e-10
416449,1.470980000000000e-04,4.752177777777781e-05,4.605722222222225e-05,1.300337103673227e-04,1.218696520684701e-10
416481,1.470980000000000e-04,4.689611111111119e-05,4.580222222222228e-05,1.300337103673227e-04,1.218696520684701e-10
416513,1.470980000000000e-04,4.650944444444435e-05,4.605855555555544e-05,1.300337103673227e-04,1.218696520684701e-10
416545,1.470980000000000e-04,4.716188888888892e-05,4.586366666666659e-05,1.300337103673227e-04,1.218696520684701e-10
416577,1.470980000000000e-04,4.738100000000001e-05,4.569033333333342e-05,1.300337103673227e-04,1.218696520684701e-10
416609,1.470980000000000e-04,4.657955555555573e-05,4.545744444444450e-05,1.300337103673227e-04,1.218696520684701e-10
416641,1.470980000000000e-04,4.661600000000003e-05,4.535544444444453e-05,1.300337103673227e-04,1.218696520684701e-10
416673,1.470980000000000e-04,4.641455555555557e-05,4.554988888888891e-05,1.300337103673227e-04,1.218696520684701e-10
416705,1.470980000000000e-04,4.689266666666676e-05,4.531177777777791e-05,1.300337103673227e-04,1.218696520684701e-10
416737,1.470980000000000e-04,4.715666666666666e-05,4.558299999999998e-05,1.300337103673227e-04,1.218696520684701e-10
416769,1.470980000000000e-04,4.663677777777783e-05,4.564133333333333e-05,1.300337103673227e-04,1.218696520684701e-10
416801,1.470980000000000e-04,4.608233333333334e-05,4.452211111111109e-05,1.300337103673227e-04,1.218696520684701e-10
416833,1.470980000000000e-04,4.708677777777773e-05,4.615700000000008e-05,1.300337103673227e-04,1.218696520684701e-10
416865,1.470980000000000e-04,4.795155555555549e-05,4.622666666666666e-05,1.300337103673227e-04,1.218696520684701e-10
416897,1.470980000000000e-04,4.711433333333330e-05,4.542455555555560e-05,1.300337103673227e-04,1.218696520684701e-10
416929,1.470980000000000e-04,4.667466666666669e-05,4.618933333333336e-05,1.300337103673227e-04,1.218696520684701e-10
416961,1.470980000000000e-04,4.671744444444454e-05,4.564944444444444e-05,1.300337103673227e-04,1.218696520684701e-10
416993,1.470980000000000e-04,4.655588888888894e-05,4.561066666666681e-05,1.300337103673227e-04,1.218696520684701e-10
417025,1.470980000000000e-04,4.696255555555555e-05,4.588733333333326e-05,1.300337103673227e-04,1.218696520684701e-10
417057,1.470980000000000e-04,4.653577777777781e-05,4.539477777777766e-05,1.300337103673227e-04,1.218696520684701e-10
417089,1.470980000000000e-04,4.680877777777780e-05,4.550055555555562e-05,1.300337103673227e-04,1.218696520684701e-10
417121,1.470980000000000e-04,4.634233333333324e-05,4.544566666666656e-05,1.300337103673227e-04,1.218696520684701e-10
417153,1.470980000000000e-04,4.730111111111106e-05,4.550277777777775e-05,1.300337103673227e-04,1.218696520684701e-10
417185,1.470980000000000e-04,4.686977777777773e-05,4.558777777777794e-05,1.300337103673227e-04,1.218696520684701e-10
417217,1.470980000000000e-04,4.690266666666678e-05,4.543844444444453e-05,1.300337103673227e-04,1.218696520684701e-10
417249,1.470980000000000e-04,4.656444444444454e-05,4.599144444444445e-05,1.300337103673227e-04,1.218696520684701e-10
417281,1.470980000000000e-04,4.738877777777785e-05,4.553477777777782e-05,1.300337103673227e-04,1.218696520684701e-10
417313,1.470980000000000e-04,4.733244444444460e-05,4.583433333333338e-05,1.300337103673227e-04,1.218696520684701e-10
417345,1.470980000000000e-04,4.743422222222224e-05,4.569688888888892e-05,1.300337103673227e-04,1.218696520684701e-10
417377,1.470980000000000e-04,4.701233333333322e-05,4.538299999999997e-05,1.300337103673227e-04,1.218696520684701e-10
417409,1.470980000000000e-04,4.700288888888877e-05,4.542622222222211e-05,1.300337103673227e-04,1.218696520684701e-10
417441,1.470980000000000e-04,4.750555555555546e-05,4.553511111111103e-05,1.300337103673227e-04,1.218696520684701e-10
417473,1.470980000000000e-04,4.672622222222231e-05,4.560344444444453e-05,1.300337103673227e-04,1.218696520684701e-10
417505,1.470980000000000e-04,4.703588888888878e-05,4.571666666666658e-05,1.300337103673227e-04,1.218696520684701e-10
417537,1.470980000000000e-04,4.695466666666676e-05,4.565944444444448e-05,1.300337103673227e-04,1.218696520684701e-10
417569,1.470980000000000e-04,4.679644444444451e-05,4.557555555555553e-05,1.300337103673227e-04,1.218696520684701e-10
417601,1.470980000000000e-04,4.702699999999991e-05,4.584599999999992e-05,1.300337103673227e-04,1.218696520684701e-10
417633,1.470980000000000e-04,4.724099999999998e-05,4.589255555555557e-05,1.300337103673227e-04,1.218696520684701e-10
417665,1.470980000000000e-04,4.730166666666664e-05,4.543988888888886e-05,1.300337103673227e-04,1.218696520684701e-10
417697,1.470980000000000e-04,4.669377777777789e-05,4.553011111111101e-05,1.300337103673227e-04,1.218696520684701e-10
417729,1.470980000000000e-04,4.754766666666677e-05,4.564122222222231e-05,1.300337103673227e-04,1.218696520684701e-10
417761,1.470980000000000e-04,4.634433333333338e-05,4.580355555555558e-05,1.300337103673227e-04,1.218696520684701e-10
417793,1.470980000000000e-04,4.706177777777788e-05,4.545777777777783e-05,1.300337103673227e-04,1.218696520684701e-10
417825,1.470980000000000e-04,4.650455555555550e-05,4.544655555555552e-05,1.300337103673227e-04,1.218696520684701e-10
417857,1.470980000000000e-04,4.654888888888886e-05,4.546511111111114e-05,1.300337103673227e-04,1.218696520684701e-10
417889,1.470980000000000e-04,4.686999999999991e-05,4.549333333333322e-05,1.300337103673227e-04,1.218696520684701e-10
417921,1.470980000000000e-04,4.664455555555553e-05,4.550333333333326e-05,1.300337103673227e-04,1.218696520684701e-10
417953,1.470980000000000e-04,4.725844444444457e-05,4.532344444444446e-05,1.300337103673227e-04,1.218696520684701e-10
417985,1.470980000000000e-04,4.677944444444440e-05,4.532833333333322e-05,1.300337103673227e-04,1.218696520684701e-10
418017,1.470980000000000e-04,4.723144444444445e-05,4.607377777777767e-05,1.300337103673227e-04,1.218696520684701e-10
418049,1.470980000000000e-04,4.730644444444454e-05,4.578555555555558e-05,1.300337103673227e-04,1.218696520684701e-10
418081,1.470980000000000e-04,4.735066666666668e-05,4.614399999999999e-05,1.300337103673227e-04,1.218696520684701e-10
418113,1.470980000000000e-04,4.740111111111115e-05,4.583977777777787e-05,1.300337103673227e-04,1.218696520684701e-10
418145,1.470980000000000e-04,4.660855555555559e-05,4.579155555555559e-05,1.300337103673227e-04,1.218696520684701e-10
418177,1.470980000000000e-04,4.621977777777766e-05,4.575166666666659e-05,1.300337103673227e-04,1.218696520684701e-10
418209,1.470980000000000e-04,4.642144444444430e-05,4.556544444444447e-05,1.300337103673227e-04,1.218696520684701e-10
418241,1.470980000000000e-04,4.722455555555559e-05,4.560433333333325e-05,1.300337103673227e-04,1.218696520684701e-10
418273,1.470980000000000e-04,4.683911111111113e-05,4.550555555555564e-05,1.300337103673227e-04,1.218696520684701e-10
418305,1.470980000000000e-04,4.686655555555561e-05,4.545455555555559e-05,1.300337103673227e-04,1.218696520684701e-10
418337,1.470980000000000e-04,4.653477777777774e-05,4.580488888888889e-05,1.300337103673227e-04,1.218696520684701e-10
418369,1.470980000000000e-04,4.659655555555556e-05,4.547033333333332e-05,1.300337103673227e-04,1.218696520684701e-10
418401,1.470980000000000e-04,4.743033333333345e-05,4.548444444444443e-05,1.300337103673227e-04,1.218696520684701e-10
418433,1.470980000000000e-04,4.749255555555550e-05,4.585733333333327e-05,1.300337103673227e-04,1.218696520684701e-10
418465,1.470980000000000e-04,4.686011111111125e-05,4.595600000000009e-05,1.300337103673227e-04,1.218696520684701e-10
418497,1.470980000000000e-04,4.734844444444436e-05,4.594966666666664e-05,1.300337103673227e-04,1.218696520684701e-10
418529,1.470980000000000e-04,4.650866666666673e-05,4.564722222222218e-05,1.300337103673227e-04,1.218696520684701e-10
418561,1.470980000000000e-04,4.571500000000002e-05,4.561999999999995e-05,1.300337103673227e-04,1.218696520684701e-10
418593,1.470980000000000e-04,4.697555555555565e-05,4.578755555555566e-05,1.300337103673227e-04,1.218696520684701e-10
418625,1.470980000000000e-04,4.699555555555542e-05,4.538344444444444e-05,1.300337103673227e-04,1.218696520684701e-10
418657,1.470980000000000e-04,4.650722222222217e-05,4.535755555555552e-05,1.300337103673227e-04,1.218696520684701e-10
418689,1.470980000000000e-04,4.610033333333325e-05,4.432088888888880e-05,1.300337103673227e-04,1.218696520684701e-10
418721,1.470980000000000e-04,4.730833333333346e-05,4.543666666666663e-05,1.300337103673227e-04,1.218696520684701e-10
418753,1.470980000000000e-04,4.714677777777773e-05,4.543166666666672e-05,1.300337103673227e-04,1.218696520684701e-10
418785,1.470980000000000e-04,4.742200000000003e-05,4.598600000000008e-05,1.300337103673227e-04,1.218696520684701e-10
418817,1.470980000000000e-04,4.760000000000002e-05,4.571111111111118e-05,1.300337103673227e-04,1.218696520684701e-10
418849,1.470980000000000e-04,4.683244444444445e-05,4.595111111111110e-05,1.300337103673227e-04,1.218696520684701e-10
418881,1.470980000000000e-04,4.734600000000000e-05,4.623633333333337e-05,1.300337103673227e-04,1.218696520684701e-10
418913,1.470980000000000e-04,4.739633333333338e-05,4.620266666666678e-05,1.300337103673227e-04,1.218696520684701e-10
418945,1.470980000000000e-04,4.677999999999998e-05,4.542988888888895e-05,1.300337103673227e-04,1.218696520684701e-10
418977,1.470980000000000e-04,4.701199999999981e-05,4.541477777777774e-05,1.300337103673227e-04,1.218696520684701e-10
419009,1.470980000000000e-04,4.672100000000006e-05,4.548322222222215e-05,1.300337103673227e-04,1.218696520684701e-10
419041,1.470980000000000e-04,4.633900000000003e-05,4.547533333333334e-05,1.300337103673227e-04,1.218696520684701e-10
419073,1.470980000000000e-04,4.634755555555549e-05,4.563311111111108e-05,1.300337103673227e-04,1.218696520684701e-10
419105,1.470980000000000e-04,4.691311111111116e-05,4.545877777777781e-05,1.300337103673227e-04,1.218696520684701e-10
419137,1.470980000000000e-04,4.692133333333335e-05,4.542877777777770e-05,1.300337103673227e-04,1.218696520684701e-10
419169,1.470980000000000e-04,4.704100000000008e-05,4.551255555555561e-05,1.300337103673227e-04,1.218696520684701e-10
419201,1.470980000000000e-04,4.725200000000007e-05,4.556366666666680e-05,1.300337103673227e-04,1.218696520684701e-10
419233,1.470980000000000e-04,4.655288888888887e-05,4.551233333333320e-05,1.300337103673227e-04,1.218696520684701e-10
419265,1.470980000000000e-04,4.651777777777777e-05,4.623988888888893e-05,1.300337103673227e-04,1.218696520684701e-10
419297,1.470980000000000e-04,4.694166666666680e-05,4.622966666666671e-05,1.300337103673227e-04,1.218696520684701e-10
419329,1.470980000000000e-04,4.672022222222216e-05,4.568422222222227e-05,1.300337103673227e-04,1.218696520684701e-10
419361,1.470980000000000e-04,4.713177777777776e-05,4.563888888888890e-05,1.300337103673227e-04,1.218696520684701e-10
419393,1.470980000000000e-04,4.675022222222223e-05,4.569211111111120e-05,1.300337103673227e-04,1.218696520684701e-10
419425,1.470980000000000e-04,4.677355555555561e-05,4.538055555555565e-05,1.300337103673227e-04,1.218696520684701e-10
419457,1.470980000000000e-04,4.659966666666659e-05,4.553388888888887e-05,1.300337103673227e-04,1.218696520684701e-10
419489,1.470980000000000e-04,4.737755555555558e-05,4.583911111111121e-05,1.300337103673227e-04,1.218696520684701e-10
419521,1.470980000000000e-04,4.673300000000008e-05,4.568688888888889e-05,1.300337103673227e-04,1.218696520684701e-10
419553,1.470980000000000e-04,4.724755555555543e-05,4.546811111111107e-05,1.300337103673227e-04,1.218696520684701e-10
419585,1.470980000000000e-04,4.704455555555560e-05,4.601055555555558e-05,1.300337103673227e-04,1.218696520684701e-10
419617,1.470980000000000e-04,4.615722222222222e-05,4.552444444444434e-05,1.300337103673227e-04,1.218696520684701e-10
419649,1.470980000000000e-04,4.694433333333334e-05,4.594588888888902e-05,1.300337103673227e-04,1.218696520684701e-10
419681,1.470980000000000e-04,4.683733333333344e-05,4.579255555555556e-05,1.300337103673227e-04,1.218696520684701e-10
419713,1.470980000000000e-04,4.686266666666656e-05,4.636599999999992e-05,1.300337103673227e-04,1.218696520684701e-10
