s,L,o_s,o_r,g,G
7681,1.470980000000000e-05,4.268944444444438e-06,4.184055555555557e-06,1.300337103673227e-05,1.218696520684701e-11
7713,1.470980000000000e-05,4.358077777777784e-06,4.181533333333331e-06,1.300337103673227e-05,1.218696520684701e-11
7745,1.470980000000000e-05,4.294888888888890e-06,4.224555555555556e-06,1.300337103673227e-05,1.218696520684701e-11
7777,1.470980000000000e-05,4.308911111111111e-06,4.216166666666668e-06,1.300337103673227e-05,1.218696520684701e-11
7809,1.470980000000000e-05,4.326966666666668e-06,4.217400000000000e-06,1.300337103673227e-05,1.218696520684701e-11
7841,1.470980000000000e-05,4.318733333333330e-06,4.198933333333331e-06,1.300337103673227e-05,1.218696520684701e-11
7873,1.470980000000000e-05,4.276688888888890e-06,4.208122222222227e-06,1.300337103673227e-05,1.218696520684701e-11
7905,1.470980000000000e-05,4.326366666666666e-06,4.187899999999999e-06,1.300337103673227e-05,1.218696520684701e-11
7937,1.470980000000000e-05,4.259911111111119e-06,4.264377777777776e-06,1.300337103673227e-05,1.218696520684701e-11
7969,1.470980000000000e-05,4.319166666666664e-06,4.186488888888889e-06,1.300337103673227e-05,1.218696520684701e-11
8001,1.470980000000000e-05,4.274277777777783e-06,4.183188888888890e-06,1.300337103673227e-05,1.218696520684701e-11
8033,1.470980000000000e-05,4.265300000000008e-06,4.180488888888891e-06,1.300337103673227e-05,1.218696520684701e-11
8065,1.470980000000000e-05,4.282188888888889e-06,4.165055555555553e-06,1.300337103673227e-05,1.218696520684701e-11
8097,1.470980000000000e-05,4.309000000000002e-06,4.201466666666667e-06,1.300337103673227e-05,1.218696520684701e-11
8129,1.470980000000000e-05,4.268211111111110e-06,4.208022222222223e-06,1.300337103673227e-05,1.218696520684701e-11
8161,1.470980000000000e-05,4.293366666666669e-06,4.206077777777778e-06,1.300337103673227e-05,1.218696520684701e-11
8193,1.470980000000000e-05,4.282322222222222e-06,4.165477777777775e-06,1.300337103673227e-05,1.218696520684701e-11
8225,1.470980000000000e-05,4.264833333333334e-06,4.198188888888885e-06,1.300337103673227e-05,1.218696520684701e-11
8257,1.470980000000000e-05,4.299477777777777e-06,4.206366666666669e-06,1.300337103673227e-05,1.218696520684701e-11
8289,1.470980000000000e-05,4.286855555555552e-06,4.189799999999997e-06,1.300337103673227e-05,1.218696520684701e-11
8321,1.470980000000000e-05,4.293877777777785e-06,4.173022222222226e-06,1.300337103673227e-05,1.218696520684701e-11
8353,1.470980000000000e-05,4.275699999999997e-06,4.191733333333333e-06,1.300337103673227e-05,1.218696520684701e-11
8385,1.470980000000000e-05,4.280466666666667e-06,4.170255555555550e-06,1.300337103673227e-05,1.218696520684701e-11
8417,1.470980000000000e-05,4.305311111111110e-06,4.219611111111112e-06,1.300337103673227e-05,1.218696520684701e-11
8449,1.470980000000000e-05,4.283255555555558e-06,4.191833333333331e-06,1.300337103673227e-05,1.218696520684701e-11
8481,1.470980000000000e-05,4.315466666666663e-06,4.166500000000002e-06,1.300337103673227e-05,1.218696520684701e-11
8513,1.470980000000000e-05,4.296211111111110e-06,4.194977777777782e-06,1.300337103673227e-05,1.218696520684701e-11
8545,1.470980000000000e-05,4.377588888888888e-06,4.202988888888890e-06,1.300337103673227e-05,1.218696520684701e-11
8577,1.470980000000000e-05,4.304288888888890e-06,4.241544444444450e-06,1.300337103673227e-05,1.218696520684701e-11
8609,1.470980000000000e-05,4.293811111111112e-06,4.206155555555552e-06,1.300337103673227e-05,1.218696520684701e-11
8641,1.470980000000000e-05,4.297733333333338e-06,4.220788888888894e-06,1.300337103673227e-05,1.218696520684701e-11
8673,1.470980000000000e-05,4.324966666666663e-06,4.125911111111108e-06,1.300337103673227e-05,1.218696520684701e-11
8705,1.470980000000000e-05,4.278755555555555e-06,4.194400000000005e-06,1.300337103673227e-05,1.218696520684701e-11
8737,1.470980000000000e-05,4.267266666666666e-06,4.201855555555556e-06,1.300337103673227e-05,1.218696520684701e-11
8769,1.470980000000000e-05,4.289055555555550e-06,4.172444444444438e-06,1.300337103673227e-05,1.218696520684701e-11
8801,1.470980000000000e-05,4.284533333333336e-06,4.199311111111111e-06,1.300337103673227e-05,1.218696520684701e-11
8833,1.470980000000000e-05,4.282566666666665e-06,4.190299999999999e-06,1.300337103673227e-05,1.218696520684701e-11
8865,1.470980000000000e-05,4.257822222222223e-06,4.181011111111117e-06,1.300337103673227e-05,1.218696520684701e-11
8897,1.470980000000000e-05,4.289244444444442e-06,4.185599999999999e-06,1.300337103673227e-05,1.218696520684701e-11
8929,1.470980000000000e-05,4.250233333333336e-06,4.184544444444444e-06,1.300337103673227e-05,1.218696520684701e-11
8961,1.470980000000000e-05,4.292266666666666e-06,4.197800000000002e-06,1.300337103673227e-05,1.218696520684701e-11
8993,1.470980000000000e-05,4.292755555555552e-06,4.166166666666670e-06,1.300337103673227e-05,1.218696520684701e-11
9025,1.470980000000000e-05,4.286233333333333e-06,4.175844444444440e-06,1.300337103673227e-05,1.218696520684701e-11
9057,1.470980000000000e-05,4.279644444444441e-06,4.173544444444440e-06,1.300337103673227e-05,1.218696520684701e-11
9089,1.470980000000000e-05,4.264933333333334e-06,4.190688888888894e-06,1.300337103673227e-05,1.218696520684701e-11
9121,1.470980000000000e-05,4.264266666666673e-06,4.194800000000003e-06,1.300337103673227e-05,1.218696520684701e-11
9153,1.470980000000000e-05,4.289733333333334e-06,4.202000000000001e-06,1.300337103673227e-05,1.218696520684701e-11
9185,1.470980000000000e-05,4.291377777777780e-06,4.233911111111110e-06,1.300337103673227e-05,1.218696520684701e-11
9217,1.470980000000000e-05,4.312288888888887e-06,4.190899999999998e-06,1.300337103673227e-05,1.218696520684701e-11
9249,1.470980000000000e-05,4.314333333333334e-06,4.187133333333330e-06,1.300337103673227e-05,1.218696520684701e-11
9281,1.470980000000000e-05,4.133844444444447e-06,4.171933333333333e-06,1.300337103673227e-05,1.218696520684701e-11
9313,1.470980000000000e-05,4.312711111111112e-06,4.180833333333332e-06,1.300337103673227e-05,1.218696520684701e-11
9345,1.470980000000000e-05,4.370955555555554e-06,4.207700000000005e-06,1.300337103673227e-05,1.218696520684701e-11
9377,1.470980000000000e-05,4.323544444444449e-06,4.144688888888892e-06,1.300337103673227e-05,1.218696520684701e-11
9409,1.470980000000000e-05,4.358944444444446e-06,4.160499999999999e-06,1.300337103673227e-05,1.218696520684701e-11
9441,1.470980000000000e-05,4.330344444444444e-06,4.184766666666664e-06,1.300337103673227e-05,1.218696520684701e-11
9473,1.470980000000000e-05,4.297511111111113e-06,4.181533333333336e-06,1.300337103673227e-05,1.218696520684701e-11
9505,1.470980000000000e-05,4.296322222222219e-06,4.166966666666666e-06,1.300337103673227e-05,1.218696520684701e-11
9537,1.470980000000000e-05,4.312077777777785e-06,4.183411111111110e-06,1.300337103673227e-05,1.218696520684701e-11
9569,1.470980000000000e-05,4.356488888888889e-06,4.144655555555554e-06,1.300337103673227e-05,1.218696520684701e-11
9601,1.470980000000000e-05,4.338633333333340e-06,4.191166666666671e-06,1.300337103673227e-05,1.218696520684701e-11
9633,1.470980000000000e-05,4.307155555555556e-06,4.190355555555561e-06,1.300337103673227e-05,1.218696520684701e-11
9665,1.470980000000000e-05,4.296788888888894e-06,4.178888888888894e-06,1.300337103673227e-05,1.218696520684701e-11
9697,1.470980000000000e-05,4.296055555555559e-06,4.197733333333337e-06,1.300337103673227e-05,1.218696520684701e-11
9729,1.470980000000000e-05,4.280511111111103e-06,4.191377777777777e-06,1.300337103673227e-05,1.218696520684701e-11
9761,1.470980000000000e-05,4.274922222222220e-06,4.183277777777779e-06,1.300337103673227e-05,1.218696520684701e-11
9793,1.470980000000000e-05,4.273811111111109e-06,4.186655555555553e-06,1.300337103673227e-05,1.218696520684701e-11
9825,1.470980000000000e-05,4.267800000000000e-06,4.215077777777775e-06,1.300337103673227e-05,1.218696520684701e-11
9857,1.470980000000000e-05,4.326822222222218e-06,4.183988888888892e-06,1.300337103673227e-05,1.218696520684701e-11
9889,1.470980000000000e-05,4.330844444444445e-06,4.170277777777779e-06,1.300337103673227e-05,1.218696520684701e-11
9921,1.470980000000000e-05,4.347588888888890e-06,4.193411111111117e-06,1.300337103673227e-05,1.218696520684701e-11
9953,1.470980000000000e-05,4.308522222222219e-06,4.197366666666666e-06,1.300337103673227e-05,1.218696520684701e-11
9985,1.470980000000000e-05,4.368966666666665e-06,4.178911111111111e-06,1.300337103673227e-05,1.218696520684701e-11
10017,1.470980000000000e-05,4.201444444444446e-06,4.215955555555557e-06,1.300337103673227e-05,1.218696520684701e-11
10049,1.470980000000000e-05,4.354411111111116e-06,4.185066666666670e-06,1.300337103673227e-05,1.218696520684701e-11
10081,1.470980000000000e-05,4.337688888888889e-06,4.212888888888887e-06,1.300337103673227e-05,1.218696520684701e-11
10113,1.470980000000000e-05,4.334122222222228e-06,4.212244444444446e-06,1.300337103673227e-05,1.218696520684701e-11
10145,1.470980000000000e-05,4.333444444444444e-06,4.205611111111115e-06,1.300337103673227e-05,1.218696520684701e-11
10177,1.470980000000000e-05,4.349244444444445e-06,4.173233333333331e-06,1.300337103673227e-05,1.218696520684701e-11
10209,1.470980000000000e-05,4.316311111111107e-06,4.180255555555556e-06,1.300337103673227e-05,1.218696520684701e-11
10241,1.470980000000000e-05,4.313733333333332e-06,4.184355555555557e-06,1.300337103673227e-05,1.218696520684701e-11
10273,1.470980000000000e-05,4.275622222222221e-06,4.155811111111112e-06,1.300337103673227e-05,1.218696520684701e-11
10305,1.470980000000000e-05,4.305799999999995e-06,4.176999999999993e-06,1.300337103673227e-05,1.218696520684701e-11
10337,1.470980000000000e-05,4.301799999999993e-06,4.208377777777773e-06,1.300337103673227e-05,1.218696520684701e-11
10369,1.470980000000000e-05,4.313655555555557e-06,4.185811111111115e-06,1.300337103673227e-05,1.218696520684701e-11
10401,1.470980000000000e-05,4.272044444444452e-06,4.184500000000003e-06,1.300337103673227e-05,1.218696520684701e-11
10433,1.470980000000000e-05,4.303966666666665e-06,4.184011111111110e-06,1.300337103673227e-05,1.218696520684701e-11
10465,1.470980000000000e-05,4.275700000000004e-06,4.178677777777783e-06,1.300337103673227e-05,1.218696520684701e-11
10497,1.470980000000000e-05,4.226011111111119e-06,4.219811111111109e-06,1.300337103673227e-05,1.218696520684701e-11
10529,1.470980000000000e-05,4.246655555555552e-06,4.193577777777780e-06,1.300337103673227e-05,1.218696520684701e-11
10561,1.470980000000000e-05,4.262111111111117e-06,4.187666666666665e-06,1.300337103673227e-05,1.218696520684701e-11
10593,1.470980000000000e-05,4.276811111111102e-06,4.213900000000000e-06,1.300337103673227e-05,1.218696520684701e-11
10625,1.470980000000000e-05,4.287477777777778e-06,4.194000000000002e-06,1.300337103673227e-05,1.218696520684701e-11
10657,1.470980000000000e-05,4.247366666666669e-06,4.204900000000002e-06,1.300337103673227e-05,1.218696520684701e-11
10689,1.470980000000000e-05,4.299011111111110e-06,4.172711111111111e-06,1.300337103673227e-05,1.218696520684701e-11
10721,1.470980000000000e-05,4.268344444444443e-06,4.143166666666663e-06,1.300337103673227e-05,1.218696520684701e-11
10753,1.470980000000000e-05,4.297800000000005e-06,4.187822222222225e-06,1.300337103673227e-05,1.218696520684701e-11
10785,1.470980000000000e-05,4.347455555555556e-06,4.155511111111113e-06,1.300337103673227e-05,1.218696520684701e-11
10817,1.470980000000000e-05,4.286288888888891e-06,4.176655555555551e-06,1.300337103673227e-05,1.218696520684701e-11
10849,1.470980000000000e-05,4.314588888888892e-06,4.162955555555554e-06,1.300337103673227e-05,1.218696520684701e-11
10881,1.470980000000000e-05,4.282266666666665e-06,4.218922222222223e-06,1.300337103673227e-05,1.218696520684701e-11
10913,1.470980000000000e-05,4.237955555555553e-06,4.183433333333334e-06,1.300337103673227e-05,1.218696520684701e-11
10945,1.470980000000000e-05,4.260122222222221e-06,4.179866666666661e-06,1.300337103673227e-05,1.218696520684701e-11
10977,1.470980000000000e-05,4.287333333333336e-06,4.180011111111113e-06,1.300337103673227e-05,1.218696520684701e-11
11009,1.470980000000000e-05,4.279622222222223e-06,4.200022222222223e-06,1.300337103673227e-05,1.218696520684701e-11
11041,1.470980000000000e-05,4.307611111111115e-06,4.178177777777781e-06,1.300337103673227e-05,1.218696520684701e-11
11073,1.470980000000000e-05,4.305100000000001e-06,4.156455555555554e-06,1.300337103673227e-05,1.218696520684701e-11
11105,1.470980000000000e-05,4.353099999999997e-06,4.167444444444443e-06,1.300337103673227e-05,1.218696520684701e-11
11137,1.470980000000000e-05,4.295811111111116e-06,4.186166666666672e-06,1.300337103673227e-05,1.218696520684701e-11
11169,1.470980000000000e-05,4.238833333333331e-06,4.204177777777781e-06,1.300337103673227e-05,1.218696520684701e-11
11201,1.470980000000000e-05,4.243966666666669e-06,4.174644444444447e-06,1.300337103673227e-05,1.218696520684701e-11
11233,1.470980000000000e-05,4.301133333333332e-06,4.238788888888889e-06,1.300337103673227e-05,1.218696520684701e-11
11265,1.470980000000000e-05,4.240999999999995e-06,4.210188888888888e-06,1.300337103673227e-05,1.218696520684701e-11
11297,1.470980000000000e-05,4.264022222222223e-06,4.197522222222220e-06,1.300337103673227e-05,1.218696520684701e-11
11329,1.470980000000000e-05,4.246044444444442e-06,4.219322222222227e-06,1.300337103673227e-05,1.218696520684701e-11
11361,1.470980000000000e-05,4.260055555555554e-06,4.157544444444447e-06,1.300337103673227e-05,1.218696520684701e-11
11393,1.470980000000000e-05,4.358699999999996e-06,4.157155555555552e-06,1.300337103673227e-05,1.218696520684701e-11
11425,1.470980000000000e-05,4.271577777777777e-06,4.199677777777782e-06,1.300337103673227e-05,1.218696520684701e-11
11457,1.470980000000000e-05,4.270011111111114e-06,4.190988888888888e-06,1.300337103673227e-05,1.218696520684701e-11
11489,1.470980000000000e-05,4.342822222222226e-06,4.126733333333339e-06,1.300337103673227e-05,1.218696520684701e-11
11521,1.470980000000000e-05,4.271799999999995e-06,4.203122222222221e-06,1.300337103673227e-05,1.218696520684701e-11
11553,1.470980000000000e-05,4.272255555555547e-06,4.182877777777776e-06,1.300337103673227e-05,1.218696520684701e-11
11585,1.470980000000000e-05,4.282088888888895e-06,4.202511111111111e-06,1.300337103673227e-05,1.218696520684701e-11
11617,1.470980000000000e-05,4.273199999999998e-06,4.185811111111109e-06,1.300337103673227e-05,1.218696520684701e-11
11649,1.470980000000000e-05,4.262677777777778e-06,4.200211111111105e-06,1.300337103673227e-05,1.218696520684701e-11
11681,1.470980000000000e-05,4.293444444444444e-06,4.185422222222226e-06,1.300337103673227e-05,1.218696520684701e-11
11713,1.470980000000000e-05,4.293877777777779e-06,4.185788888888885e-06,1.300337103673227e-05,1.218696520684701e-11
11745,1.470980000000000e-05,4.341833333333333e-06,4.162877777777779e-06,1.300337103673227e-05,1.218696520684701e-11
11777,1.470980000000000e-05,4.293300000000002e-06,4.213888888888885e-06,1.300337103673227e-05,1.218696520684701e-11
11809,1.470980000000000e-05,4.319166666666671e-06,4.194266666666669e-06,1.300337103673227e-05,1.218696520684701e-11
11841,1.470980000000000e-05,4.290022222222219e-06,4.223333333333333e-06,1.300337103673227e-05,1.218696520684701e-11
11873,1.470980000000000e-05,4.294099999999997e-06,4.175288888888888e-06,1.300337103673227e-05,1.218696520684701e-11
11905,1.470980000000000e-05,4.253222222222226e-06,4.199488888888889e-06,1.300337103673227e-05,1.218696520684701e-11
11937,1.470980000000000e-05,4.300211111111112e-06,4.202688888888890e-06,1.300337103673227e-05,1.218696520684701e-11
11969,1.470980000000000e-05,4.291111111111106e-06,4.170799999999999e-06,1.300337103673227e-05,1.218696520684701e-11
12001,1.470980000000000e-05,4.251899999999999e-06,4.194811111111112e-06,1.300337103673227e-05,1.218696520684701e-11
12033,1.470980000000000e-05,4.284022222222226e-06,4.184611111111109e-06,1.300337103673227e-05,1.218696520684701e-11
12065,1.470980000000000e-05,4.300799999999998e-06,4.197111111111107e-06,1.300337103673227e-05,1.218696520684701e-11
12097,1.470980000000000e-05,4.293488888888880e-06,4.213466666666663e-06,1.300337103673227e-05,1.218696520684701e-11
12129,1.470980000000000e-05,4.339811111111111e-06,4.233099999999999e-06,1.300337103673227e-05,1.218696520684701e-11
12161,1.470980000000000e-05,4.264666666666667e-06,4.244422222222222e-06,1.300337103673227e-05,1.218696520684701e-11
12193,1.470980000000000e-05,4.276788888888884e-06,4.231144444444440e-06,1.300337103673227e-05,1.218696520684701e-11
12225,1.470980000000000e-05,4.269400000000004e-06,4.252311111111114e-06,1.300337103673227e-05,1.218696520684701e-11
12257,1.470980000000000e-05,4.297922222222223e-06,4.163388888888890e-06,1.300337103673227e-05,1.218696520684701e-11
12289,1.470980000000000e-05,4.246744444444443e-06,4.221277777777775e-06,1.300337103673227e-05,1.218696520684701e-11
12321,1.470980000000000e-05,4.251600000000005e-06,4.204577777777784e-06,1.300337103673227e-05,1.218696520684701e-11
12353,1.470980000000000e-05,4.257611111111114e-06,4.190811111111109e-06,1.300337103673227e-05,1.218696520684701e-11
12385,1.470980000000000e-05,4.280511111111116e-06,4.208622222222223e-06,1.300337103673227e-05,1.218696520684701e-11
12417,1.470980000000000e-05,4.236177777777781e-06,4.189433333333338e-06,1.300337103673227e-05,1.218696520684701e-11
12449,1.470980000000000e-05,4.239366666666665e-06,4.210211111111111e-06,1.300337103673227e-05,1.218696520684701e-11
12481,1.470980000000000e-05,4.265022222222218e-06,4.180111111111105e-06,1.300337103673227e-05,1.218696520684701e-11
