s,L,o_s,o_r,g,G
983041,1.539810000000000e-05,4.899755555555561e-06,5.676034974444445e-02,1.404071482903282e-05,1.207667585433873e-11
987137,1.539810000000000e-05,4.740922222222212e-06,5.687725467777777e-02,1.404071482903282e-05,1.207667585433873e-11
991233,1.539810000000000e-05,5.209688888888883e-06,5.699456954444445e-02,1.404071482903282e-05,1.207667585433873e-11
995329,1.539810000000000e-05,4.694833333333335e-06,5.711168615555556e-02,1.404071482903282e-05,1.207667585433873e-11
999425,1.539810000000000e-05,5.168355555555554e-06,5.723089913333333e-02,1.404071482903282e-05,1.207667585433873e-11
1003521,1.539810000000000e-05,4.775666666666662e-06,5.734775855555557e-02,1.404071482903282e-05,1.207667585433873e-11
1007617,1.539810000000000e-05,4.965233333333318e-06,5.746636650000000e-02,1.404071482903282e-05,1.207667585433873e-11
1011713,1.539810000000000e-05,4.696544444444468e-06,5.758602864444445e-02,1.404071482903282e-05,1.207667585433873e-11
1015809,1.539810000000000e-05,4.552433333333321e-06,5.770322135555556e-02,1.404071482903282e-05,1.207667585433873e-11
1019905,1.539810000000000e-05,4.859255555555560e-06,5.782085931111111e-02,1.404071482903282e-05,1.207667585433873e-11
1024001,1.539810000000000e-05,4.617866666666682e-06,5.794042864444444e-02,1.404071482903282e-05,1.207667585433873e-11
1028097,1.539810000000000e-05,4.679011111111123e-06,5.805892801111112e-02,1.404071482903282e-05,1.207667585433873e-11
1032193,1.539810000000000e-05,4.660222222222231e-06,5.817783143333333e-02,1.404071482903282e-05,1.207667585433873e-11
1036289,1.539810000000000e-05,4.464755555555556e-06,5.829770657777779e-02,1.404071482903282e-05,1.207667585433873e-11
1040385,1.539810000000000e-05,4.185033333333328e-06,5.841814205555555e-02,1.404071482903282e-05,1.207667585433873e-11
1044481,1.539810000000000e-05,4.616655555555544e-06,5.853954196666666e-02,1.404071482903282e-05,1.207667585433873e-11
1048577,1.539810000000000e-05,4.775922222222193e-06,5.866015218888890e-02,1.404071482903282e-05,1.207667585433873e-11
1052673,1.539810000000000e-05,4.590277777777785e-06,5.878710168888888e-02,1.404071482903282e-05,1.207667585433873e-11
1056769,1.539810000000000e-05,4.943400000000011e-06,5.891400843333332e-02,1.404071482903282e-05,1.207667585433873e-11
1060865,1.539810000000000e-05,4.056466666666657e-06,5.904119444444444e-02,1.404071482903282e-05,1.207667585433873e-11
1064961,1.539810000000000e-05,4.651933333333329e-06,5.916891438888889e-02,1.404071482903282e-05,1.207667585433873e-11
1069057,1.539810000000000e-05,4.494900000000010e-06,5.929647324444445e-02,1.404071482903282e-05,1.207667585433873e-11
1073153,1.539810000000000e-05,4.628955555555564e-06,5.942287247777778e-02,1.404071482903282e-05,1.207667585433873e-11
1077249,1.539810000000000e-05,4.574144444444443e-06,5.955023353333333e-02,1.404071482903282e-05,1.207667585433873e-11
1081345,1.539810000000000e-05,4.974277777777773e-06,5.967797006666667e-02,1.404071482903282e-05,1.207667585433873e-11
1085441,1.539810000000000e-05,4.555866666666682e-06,5.980445014444444e-02,1.404071482903282e-05,1.207667585433873e-11
1089537,1.539810000000000e-05,4.871233333333328e-06,5.993243783333334e-02,1.404071482903282e-05,1.207667585433873e-11
1093633,1.539810000000000e-05,4.577155555555572e-06,6.006001095555555e-02,1.404071482903282e-05,1.207667585433873e-11
1097729,1.539810000000000e-05,4.649933333333324e-06,6.018738424444444e-02,1.404071482903282e-05,1.207667585433873e-11
1101825,1.539810000000000e-05,5.265588888888904e-06,6.031426302222223e-02,1.404071482903282e-05,1.207667585433873e-11
1105921,1.539810000000000e-05,4.638944444444423e-06,6.044094500000000e-02,1.404071482903282e-05,1.207667585433873e-11
1110017,1.539810000000000e-05,4.625288888888875e-06,6.056845186666666e-02,1.404071482903282e-05,1.207667585433873e-11
1114113,1.539810000000000e-05,5.050233333333328e-06,6.069489645555556e-02,1.404071482903282e-05,1.207667585433873e-11
1118209,1.539810000000000e-05,4.708388888888888e-06,6.082197831111111e-02,1.404071482903282e-05,1.207667585433873e-11
1122305,1.539810000000000e-05,4.474866666666653e-06,6.094968657777779e-02,1.404071482903282e-05,1.207667585433873e-11
1126401,1.539810000000000e-05,4.701288888888879e-06,6.108129917777778e-02,1.404071482903282e-05,1.207667585433873e-11
1130497,1.539810000000000e-05,4.663922222222219e-06,6.120803295555556e-02,1.404071482903282e-05,1.207667585433873e-11
1134593,1.539810000000000e-05,4.629722222222239e-06,6.133486087777778e-02,1.404071482903282e-05,1.207667585433873e-11
1138689,1.539810000000000e-05,5.164500000000001e-06,6.146752401111112e-02,1.404071482903282e-05,1.207667585433873e-11
1142785,1.539810000000000e-05,4.603055555555568e-06,6.159519966666666e-02,1.404071482903282e-05,1.207667585433873e-11
1146881,1.539810000000000e-05,4.574044444444463e-06,6.172390366666666e-02,1.404071482903282e-05,1.207667585433873e-11
1150977,1.539810000000000e-05,5.201733333333314e-06,6.185254582222223e-02,1.404071482903282e-05,1.207667585433873e-11
1155073,1.539810000000000e-05,4.476077777777765e-06,6.197910355555555e-02,1.404071482903282e-05,1.207667585433873e-11
1159169,1.539810000000000e-05,4.458033333333317e-06,6.210767995555556e-02,1.404071482903282e-05,1.207667585433873e-11
1163265,1.539810000000000e-05,4.024833333333343e-06,6.223712643333335e-02,1.404071482903282e-05,1.207667585433873e-11
1167361,1.539810000000000e-05,4.809577777777784e-06,6.236443400000000e-02,1.404071482903282e-05,1.207667585433873e-11
1171457,1.539810000000000e-05,3.956933333333309e-06,6.249173365555555e-02,1.404071482903282e-05,1.207667585433873e-11
1175553,1.539810000000000e-05,4.839833333333327e-06,6.262047105555554e-02,1.404071482903282e-05,1.207667585433873e-11
1179649,1.539810000000000e-05,4.732822222222214e-06,6.274779668888888e-02,1.404071482903282e-05,1.207667585433873e-11
1183745,1.539810000000000e-05,4.751155555555574e-06,6.287561205555554e-02,1.404071482903282e-05,1.207667585433873e-11
1187841,1.539810000000000e-05,4.724755555555570e-06,6.300568522222222e-02,1.404071482903282e-05,1.207667585433873e-11
1191937,1.539810000000000e-05,4.674899999999985e-06,6.313374351111112e-02,1.404071482903282e-05,1.207667585433873e-11
1196033,1.539810000000000e-05,4.795288888888869e-06,6.326161901111112e-02,1.404071482903282e-05,1.207667585433873e-11
1200129,1.539810000000000e-05,4.868455555555567e-06,6.339003982222222e-02,1.404071482903282e-05,1.207667585433873e-11
1204225,1.539810000000000e-05,4.710300000000022e-06,6.351802599999999e-02,1.404071482903282e-05,1.207667585433873e-11
1208321,1.539810000000000e-05,4.647355555555550e-06,6.364661875555555e-02,1.404071482903282e-05,1.207667585433873e-11
1212417,1.539810000000000e-05,4.681199999999992e-06,6.377497595555555e-02,1.404071482903282e-05,1.207667585433873e-11
1216513,1.539810000000000e-05,4.750177777777776e-06,6.390479870000002e-02,1.404071482903282e-05,1.207667585433873e-11
1220609,1.539810000000000e-05,4.624611111111126e-06,6.403324293333333e-02,1.404071482903282e-05,1.207667585433873e-11
1224705,1.539810000000000e-05,5.571222222222209e-06,6.416260028888889e-02,1.404071482903282e-05,1.207667585433873e-11
1228801,1.539810000000000e-05,4.606233333333330e-06,6.429233194444445e-02,1.404071482903282e-05,1.207667585433873e-11
1232897,1.539810000000000e-05,4.602011111111117e-06,6.442229654444445e-02,1.404071482903282e-05,1.207667585433873e-11
1236993,1.539810000000000e-05,4.656644444444468e-06,6.455347806666666e-02,1.404071482903282e-05,1.207667585433873e-11
1241089,1.539810000000000e-05,4.490411111111116e-06,6.468307594444445e-02,1.404071482903282e-05,1.207667585433873e-11
1245185,1.539810000000000e-05,4.999811111111108e-06,6.481278611111110e-02,1.404071482903282e-05,1.207667585433873e-11
1249281,1.539810000000000e-05,4.660244444444449e-06,6.494488615555555e-02,1.404071482903282e-05,1.207667585433873e-11
1253377,1.539810000000000e-05,4.685511111111130e-06,6.507506170000001e-02,1.404071482903282e-05,1.207667585433873e-11
1257473,1.539810000000000e-05,5.113511111111120e-06,6.520621632222222e-02,1.404071482903282e-05,1.207667585433873e-11
1261569,1.539810000000000e-05,4.845411111111122e-06,6.533636034444444e-02,1.404071482903282e-05,1.207667585433873e-11
1265665,1.539810000000000e-05,4.957555555555593e-06,6.546714725555555e-02,1.404071482903282e-05,1.207667585433873e-11
1269761,1.539810000000000e-05,4.689033333333322e-06,6.559961600000000e-02,1.404071482903282e-05,1.207667585433873e-11
1273857,1.539810000000000e-05,4.769122222222233e-06,6.573020892222221e-02,1.404071482903282e-05,1.207667585433873e-11
1277953,1.539810000000000e-05,5.237533333333339e-06,6.586304283333333e-02,1.404071482903282e-05,1.207667585433873e-11
1282049,1.539810000000000e-05,4.542477777777775e-06,6.599499291111111e-02,1.404071482903282e-05,1.207667585433873e-11
1286145,1.539810000000000e-05,4.761966666666680e-06,6.612588493333334e-02,1.404071482903282e-05,1.207667585433873e-11
1290241,1.539810000000000e-05,4.957666666666682e-06,6.626990961111111e-02,1.404071482903282e-05,1.207667585433873e-11
1294337,1.539810000000000e-05,4.951811111111111e-06,6.640472742222221e-02,1.404071482903282e-05,1.207667585433873e-11
1298433,1.539810000000000e-05,4.593822222222221e-06,6.653901298888890e-02,1.404071482903282e-05,1.207667585433873e-11
1302529,1.539810000000000e-05,4.718988888888871e-06,6.667193302222223e-02,1.404071482903282e-05,1.207667585433873e-11
1306625,1.539810000000000e-05,4.636888888888874e-06,6.680455213333333e-02,1.404071482903282e-05,1.207667585433873e-11
1310721,1.539810000000000e-05,4.949799999999998e-06,6.693783318888889e-02,1.404071482903282e-05,1.207667585433873e-11
1314817,1.539810000000000e-05,4.778577777777784e-06,6.707687326666667e-02,1.404071482903282e-05,1.207667585433873e-11
1318913,1.539810000000000e-05,4.634744444444427e-06,6.721556797777778e-02,1.404071482903282e-05,1.207667585433873e-11
1323009,1.539810000000000e-05,4.713711111111097e-06,6.735409972222223e-02,1.404071482903282e-05,1.207667585433873e-11
1327105,1.539810000000000e-05,4.779111111111119e-06,6.749256582222223e-02,1.404071482903282e-05,1.207667585433873e-11
1331201,1.539810000000000e-05,5.338444444444432e-06,6.763120228888890e-02,1.404071482903282e-05,1.207667585433873e-11
1335297,1.539810000000000e-05,4.753999999999989e-06,6.776947767777777e-02,1.404071482903282e-05,1.207667585433873e-11
1339393,1.539810000000000e-05,4.194677777777785e-06,6.791030994444444e-02,1.404071482903282e-05,1.207667585433873e-11
1343489,1.539810000000000e-05,4.532311111111120e-06,6.804949266666666e-02,1.404071482903282e-05,1.207667585433873e-11
1347585,1.539810000000000e-05,4.611377777777797e-06,6.818745521111111e-02,1.404071482903282e-05,1.207667585433873e-11
1351681,1.539810000000000e-05,5.198555555555566e-06,6.832588763333333e-02,1.404071482903282e-05,1.207667585433873e-11
1355777,1.539810000000000e-05,4.654733333333335e-06,6.846436874444445e-02,1.404071482903282e-05,1.207667585433873e-11
1359873,1.539810000000000e-05,4.619177777777801e-06,6.860454194444444e-02,1.404071482903282e-05,1.207667585433873e-11
1363969,1.539810000000000e-05,5.279488888888887e-06,6.874396010000000e-02,1.404071482903282e-05,1.207667585433873e-11
1368065,1.539810000000000e-05,4.526544444444447e-06,6.888246795555557e-02,1.404071482903282e-05,1.207667585433873e-11
1372161,1.539810000000000e-05,4.485444444444418e-06,6.902161124444445e-02,1.404071482903282e-05,1.207667585433873e-11
1376257,1.539810000000000e-05,4.092600000000016e-06,6.916157201111112e-02,1.404071482903282e-05,1.207667585433873e-11
1380353,1.539810000000000e-05,4.721433333333339e-06,6.930183051111111e-02,1.404071482903282e-05,1.207667585433873e-11
1384449,1.539810000000000e-05,6.393155555555570e-06,6.943997585555556e-02,1.404071482903282e-05,1.207667585433873e-11
1388545,1.539810000000000e-05,4.709877777777776e-06,6.957938279999999e-02,1.404071482903282e-05,1.207667585433873e-11
1392641,1.539810000000000e-05,6.358722222222222e-06,6.971977611111110e-02,1.404071482903282e-05,1.207667585433873e-11
1396737,1.539810000000000e-05,4.568933333333323e-06,6.985873846666665e-02,1.404071482903282e-05,1.207667585433873e-11
1400833,1.539810000000000e-05,4.946588888888909e-06,6.999817062222222e-02,1.404071482903282e-05,1.207667585433873e-11
1404929,1.539810000000000e-05,5.324299999999986e-06,7.014301760000000e-02,1.404071482903282e-05,1.207667585433873e-11
1409025,1.539810000000000e-05,5.380555555555558e-06,7.028209643333333e-02,1.404071482903282e-05,1.207667585433873e-11
1413121,1.539810000000000e-05,4.863522222222223e-06,7.042217020000001e-02,1.404071482903282e-05,1.207667585433873e-11
1417217,1.539810000000000e-05,5.483455555555547e-06,7.056214706666668e-02,1.404071482903282e-05,1.207667585433873e-11
1421313,1.539810000000000e-05,4.155088888888888e-06,7.070226513333333e-02,1.404071482903282e-05,1.207667585433873e-11
1425409,1.539810000000000e-05,4.621533333333316e-06,7.084212043333332e-02,1.404071482903282e-05,1.207667585433873e-11
1429505,1.539810000000000e-05,5.587844444444477e-06,7.098138094444445e-02,1.404071482903282e-05,1.207667585433873e-11
1433601,1.539810000000000e-05,4.666788888888905e-06,7.112166030000000e-02,1.404071482903282e-05,1.207667585433873e-11
1437697,1.539810000000000e-05,4.880733333333370e-06,7.126222244444445e-02,1.404071482903282e-05,1.207667585433873e-11
1441793,1.539810000000000e-05,4.685099999999993e-06,7.140552082222223e-02,1.404071482903282e-05,1.207667585433873e-11
1445889,1.539810000000000e-05,4.595655555555538e-06,7.154651614444446e-02,1.404071482903282e-05,1.207667585433873e-11
1449985,1.539810000000000e-05,4.775044444444430e-06,7.168797898888889e-02,1.404071482903282e-05,1.207667585433873e-11
1454081,1.539810000000000e-05,4.748366666666650e-06,7.182995183333334e-02,1.404071482903282e-05,1.207667585433873e-11
1458177,1.539810000000000e-05,5.008855555555550e-06,7.197671062222222e-02,1.404071482903282e-05,1.207667585433873e-11
1462273,1.539810000000000e-05,4.074077777777778e-06,7.211825130000001e-02,1.404071482903282e-05,1.207667585433873e-11
1466369,1.539810000000000e-05,4.732844444444459e-06,7.225996679999999e-02,1.404071482903282e-05,1.207667585433873e-11
1470465,1.539810000000000e-05,4.602677777777758e-06,7.240170932222223e-02,1.404071482903282e-05,1.207667585433873e-11
1474561,1.539810000000000e-05,5.168555555555581e-06,7.254419946666665e-02,1.404071482903282e-05,1.207667585433873e-11
1478657,1.539810000000000e-05,4.654466666666668e-06,7.268576036666667e-02,1.404071482903282e-05,1.207667585433873e-11
1482753,1.539810000000000e-05,4.761777777777775e-06,7.282731188888888e-02,1.404071482903282e-05,1.207667585433873e-11
1486849,1.539810000000000e-05,4.780944444444436e-06,7.296918421111112e-02,1.404071482903282e-05,1.207667585433873e-11
1490945,1.539810000000000e-05,5.452299999999995e-06,7.311068228888890e-02,1.404071482903282e-05,1.207667585433873e-11
1495041,1.539810000000000e-05,4.900644444444434e-06,7.325418133333333e-02,1.404071482903282e-05,1.207667585433873e-11
1499137,1.539810000000000e-05,4.763144444444437e-06,7.339592922222223e-02,1.404071482903282e-05,1.207667585433873e-11
1503233,1.539810000000000e-05,4.799933333333328e-06,7.354366932222221e-02,1.404071482903282e-05,1.207667585433873e-11
1507329,1.539810000000000e-05,5.282899999999990e-06,7.368739463333333e-02,1.404071482903282e-05,1.207667585433873e-11
1511425,1.539810000000000e-05,4.694511111111109e-06,7.383017377777777e-02,1.404071482903282e-05,1.207667585433873e-11
1515521,1.539810000000000e-05,5.059288888888906e-06,7.397397605555556e-02,1.404071482903282e-05,1.207667585433873e-11
1519617,1.539810000000000e-05,5.261322222222214e-06,7.411837777777779e-02,1.404071482903282e-05,1.207667585433873e-11
1523713,1.539810000000000e-05,5.133288888888878e-06,7.426193114444445e-02,1.404071482903282e-05,1.207667585433873e-11
1527809,1.539810000000000e-05,4.655555555555554e-06,7.440585997777778e-02,1.404071482903282e-05,1.207667585433873e-11
1531905,1.539810000000000e-05,5.469044444444461e-06,7.454988203333333e-02,1.404071482903282e-05,1.207667585433873e-11
1536001,1.539810000000000e-05,5.094188888888908e-06,7.469427114444444e-02,1.404071482903282e-05,1.207667585433873e-11
1540097,1.539810000000000e-05,4.738400000000009e-06,7.483957177777778e-02,1.404071482903282e-05,1.207667585433873e-11
1544193,1.539810000000000e-05,5.550377777777783e-06,7.498488628888889e-02,1.404071482903282e-05,1.207667585433873e-11
1548289,1.539810000000000e-05,4.605277777777777e-06,7.512947188888890e-02,1.404071482903282e-05,1.207667585433873e-11
1552385,1.539810000000000e-05,5.350955555555575e-06,7.527435510000000e-02,1.404071482903282e-05,1.207667585433873e-11
1556481,1.539810000000000e-05,4.665444444444433e-06,7.541936177777779e-02,1.404071482903282e-05,1.207667585433873e-11
1560577,1.539810000000000e-05,4.667599999999989e-06,7.556429277777778e-02,1.404071482903282e-05,1.207667585433873e-11
1564673,1.539810000000000e-05,4.887677777777773e-06,7.571031617777778e-02,1.404071482903282e-05,1.207667585433873e-11
1568769,1.539810000000000e-05,4.777511111111115e-06,7.585646916666666e-02,1.404071482903282e-05,1.207667585433873e-11
